region_code,sector,year,month,variable,value,estimate_flag,method_used
EL53,ALL,2054,2,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2054,3,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2054,4,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2054,5,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2054,6,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2054,7,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2054,8,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2054,9,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2054,10,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2054,11,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2054,12,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2055,1,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2055,2,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2055,3,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2055,4,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2055,5,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2055,6,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2055,7,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2055,8,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2055,9,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2055,10,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2055,11,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2055,12,shortstay_nights_spent,4165,modeled,pooled-drift (monthly)
EL53,ALL,2013,,total_nights_spent,327757,observed,observed
EL53,ALL,2014,,total_nights_spent,318790,observed,observed
EL53,ALL,2015,,total_nights_spent,305996,observed,observed
EL53,ALL,2016,,total_nights_spent,282845,observed,observed
EL53,ALL,2017,,total_nights_spent,290835,observed,observed
EL53,ALL,2018,,total_nights_spent,308873,observed,observed
EL53,ALL,2019,,total_nights_spent,293931,observed,observed
EL53,ALL,2020,,total_nights_spent,132867,observed,observed
EL53,ALL,2021,,total_nights_spent,159711,observed,observed
EL53,ALL,2022,,total_nights_spent,239948,observed,observed
EL53,ALL,2023,,total_nights_spent,296198,observed,observed
EL53,ALL,2024,,total_nights_spent,298432,observed,observed
EL53,ALL,2025,,total_nights_spent,296697.9244,modeled,pooled-drift (annual)
EL53,ALL,2026,,total_nights_spent,294246.5543,modeled,pooled-drift (annual)
EL53,ALL,2027,,total_nights_spent,291815.4379,modeled,pooled-drift (annual)
EL53,ALL,2028,,total_nights_spent,289404.4077,modeled,pooled-drift (annual)
EL53,ALL,2029,,total_nights_spent,287013.298,modeled,pooled-drift (annual)
EL53,ALL,2030,,total_nights_spent,284641.9439,modeled,pooled-drift (annual)
EL53,ALL,2031,,total_nights_spent,282290.1824,modeled,pooled-drift (annual)
EL53,ALL,2032,,total_nights_spent,279957.8516,modeled,pooled-drift (annual)
EL53,ALL,2033,,total_nights_spent,277644.7909,modeled,pooled-drift (annual)
EL53,ALL,2034,,total_nights_spent,275350.8411,modeled,pooled-drift (annual)
EL53,ALL,2035,,total_nights_spent,273075.8444,modeled,pooled-drift (annual)
EL53,ALL,2036,,total_nights_spent,270819.644,modeled,pooled-drift (annual)
EL53,ALL,2037,,total_nights_spent,268582.0848,modeled,pooled-drift (annual)
EL53,ALL,2038,,total_nights_spent,266363.0127,modeled,pooled-drift (annual)
EL53,ALL,2039,,total_nights_spent,264162.2749,modeled,pooled-drift (annual)
EL53,ALL,2040,,total_nights_spent,261979.72,modeled,pooled-drift (annual)
EL53,ALL,2041,,total_nights_spent,259815.1978,modeled,pooled-drift (annual)
EL53,ALL,2042,,total_nights_spent,257668.5592,modeled,pooled-drift (annual)
EL53,ALL,2043,,total_nights_spent,255539.6566,modeled,pooled-drift (annual)
EL53,ALL,2044,,total_nights_spent,253428.3433,modeled,pooled-drift (annual)
EL53,ALL,2045,,total_nights_spent,251334.474,modeled,pooled-drift (annual)
EL53,ALL,2046,,total_nights_spent,249257.9047,modeled,pooled-drift (annual)
EL53,ALL,2047,,total_nights_spent,247198.4923,modeled,pooled-drift (annual)
EL53,ALL,2048,,total_nights_spent,245156.0952,modeled,pooled-drift (annual)
EL53,ALL,2049,,total_nights_spent,243130.5727,modeled,pooled-drift (annual)
EL53,ALL,2050,,total_nights_spent,241121.7854,modeled,pooled-drift (annual)
EL53,ALL,2051,,total_nights_spent,239129.5951,modeled,pooled-drift (annual)
EL53,ALL,2052,,total_nights_spent,237153.8645,modeled,pooled-drift (annual)
EL53,ALL,2053,,total_nights_spent,235194.4579,modeled,pooled-drift (annual)
EL53,ALL,2054,,total_nights_spent,233251.2402,modeled,pooled-drift (annual)
EL53,ALL,2055,,total_nights_spent,231324.0777,modeled,pooled-drift (annual)
EL53,B,2011,,employment,210,observed,observed
EL53,B,2012,,employment,172,observed,observed
EL53,B,2013,,employment,186,observed,observed
EL53,B,2014,,employment,184,observed,observed
EL53,B,2015,,employment,178,observed,observed
EL53,B,2016,,employment,179,observed,observed
EL53,B,2017,,employment,158,observed,observed
EL53,B,2018,,employment,253,observed,observed
EL53,B,2019,,employment,189,observed,observed
EL53,B,2020,,employment,159,observed,observed
EL53,B,2021,,employment,160,observed,observed
EL53,B,2022,,employment,175,observed,observed
EL53,B,2023,,employment,172.4667113,modeled,pooled-drift (annual)
EL53,B,2024,,employment,169.659864,modeled,pooled-drift (annual)
EL53,B,2025,,employment,166.8986972,modeled,pooled-drift (annual)
EL53,B,2026,,employment,164.1824677,modeled,pooled-drift (annual)
EL53,B,2027,,employment,161.5104441,modeled,pooled-drift (annual)
EL53,B,2028,,employment,158.8819069,modeled,pooled-drift (annual)
EL53,B,2029,,employment,156.2961484,modeled,pooled-drift (annual)
EL53,B,2030,,employment,153.7524724,modeled,pooled-drift (annual)
EL53,B,2031,,employment,151.250194,modeled,pooled-drift (annual)
EL53,B,2032,,employment,148.7886395,modeled,pooled-drift (annual)
EL53,B,2033,,employment,146.3671461,modeled,pooled-drift (annual)
EL53,B,2034,,employment,143.9850618,modeled,pooled-drift (annual)
EL53,B,2035,,employment,141.6417453,modeled,pooled-drift (annual)
EL53,B,2036,,employment,139.3365656,modeled,pooled-drift (annual)
EL53,B,2037,,employment,137.0689021,modeled,pooled-drift (annual)
EL53,B,2038,,employment,134.8381441,modeled,pooled-drift (annual)
EL53,B,2039,,employment,132.6436911,modeled,pooled-drift (annual)
EL53,B,2040,,employment,130.4849523,modeled,pooled-drift (annual)
EL53,B,2041,,employment,128.3613462,modeled,pooled-drift (annual)
EL53,B,2042,,employment,126.2723013,modeled,pooled-drift (annual)
EL53,B,2043,,employment,124.217255,modeled,pooled-drift (annual)
EL53,B,2044,,employment,122.195654,modeled,pooled-drift (annual)
EL53,B,2045,,employment,120.206954,modeled,pooled-drift (annual)
EL53,B,2046,,employment,118.2506195,modeled,pooled-drift (annual)
EL53,B,2047,,employment,116.3261238,modeled,pooled-drift (annual)
EL53,B,2048,,employment,114.4329488,modeled,pooled-drift (annual)
EL53,B,2049,,employment,112.5705846,modeled,pooled-drift (annual)
EL53,B,2050,,employment,110.7385299,modeled,pooled-drift (annual)
EL53,B,2051,,employment,108.9362914,modeled,pooled-drift (annual)
EL53,B,2052,,employment,107.1633838,modeled,pooled-drift (annual)
EL53,B,2053,,employment,105.4193298,modeled,pooled-drift (annual)
EL53,B,2054,,employment,103.7036597,modeled,pooled-drift (annual)
EL53,B,2055,,employment,102.0159117,modeled,pooled-drift (annual)
EL53,B,2011,,no_units,36,observed,observed
EL53,B,2012,,no_units,37,observed,observed
EL53,B,2013,,no_units,37,observed,observed
EL53,B,2014,,no_units,36,observed,observed
EL53,B,2015,,no_units,31,observed,observed
EL53,B,2016,,no_units,27,observed,observed
EL53,B,2017,,no_units,28,observed,observed
EL53,B,2018,,no_units,27,observed,observed
EL53,B,2019,,no_units,27,observed,observed
EL53,B,2020,,no_units,27,observed,observed
EL53,B,2021,,no_units,25,observed,observed
EL53,B,2022,,no_units,27,observed,observed
EL53,B,2023,,no_units,26.30838531,modeled,pooled-drift (annual)
EL53,B,2024,,no_units,25.62969876,modeled,pooled-drift (annual)
EL53,B,2025,,no_units,24.96852051,modeled,pooled-drift (annual)
EL53,B,2026,,no_units,24.32439892,modeled,pooled-drift (annual)
EL53,B,2027,,no_units,23.69689395,modeled,pooled-drift (annual)
EL53,B,2028,,no_units,23.08557694,modeled,pooled-drift (annual)
EL53,B,2029,,no_units,22.4900303,modeled,pooled-drift (annual)
EL53,B,2030,,no_units,21.90984717,modeled,pooled-drift (annual)
EL53,B,2031,,no_units,21.34463123,modeled,pooled-drift (annual)
EL53,B,2032,,no_units,20.79399637,modeled,pooled-drift (annual)
EL53,B,2033,,no_units,20.25756642,modeled,pooled-drift (annual)
EL53,B,2034,,no_units,19.73497494,modeled,pooled-drift (annual)
EL53,B,2035,,no_units,19.22586494,modeled,pooled-drift (annual)
EL53,B,2036,,no_units,18.72988862,modeled,pooled-drift (annual)
EL53,B,2037,,no_units,18.24670718,modeled,pooled-drift (annual)
EL53,B,2038,,no_units,17.77599053,modeled,pooled-drift (annual)
EL53,B,2039,,no_units,17.31741713,modeled,pooled-drift (annual)
EL53,B,2040,,no_units,16.87067371,modeled,pooled-drift (annual)
EL53,B,2041,,no_units,16.43545508,modeled,pooled-drift (annual)
EL53,B,2042,,no_units,16.01146393,modeled,pooled-drift (annual)
EL53,B,2043,,no_units,15.59841063,modeled,pooled-drift (annual)
EL53,B,2044,,no_units,15.19601302,modeled,pooled-drift (annual)
EL53,B,2045,,no_units,14.80399619,modeled,pooled-drift (annual)
EL53,B,2046,,no_units,14.42209236,modeled,pooled-drift (annual)
EL53,B,2047,,no_units,14.05004063,modeled,pooled-drift (annual)
EL53,B,2048,,no_units,13.68758685,modeled,pooled-drift (annual)
EL53,B,2049,,no_units,13.33448342,modeled,pooled-drift (annual)
EL53,B,2050,,no_units,12.99048912,modeled,pooled-drift (annual)
EL53,B,2051,,no_units,12.65536896,modeled,pooled-drift (annual)
EL53,B,2052,,no_units,12.32889401,modeled,pooled-drift (annual)
EL53,B,2053,,no_units,12.01084125,modeled,pooled-drift (annual)
EL53,B,2054,,no_units,11.7009934,modeled,pooled-drift (annual)
EL53,B,2055,,no_units,11.39913881,modeled,pooled-drift (annual)
EL53,B,2011,,turnover,15706,observed,observed
EL53,B,2012,,turnover,16882,observed,observed
EL53,B,2013,,turnover,17601,observed,observed
EL53,B,2014,,turnover,23144,observed,observed
EL53,B,2015,,turnover,18010,observed,observed
EL53,B,2016,,turnover,17298.77191,observed,observed
EL53,B,2017,,turnover,16936.69,observed,observed
EL53,B,2018,,turnover,17696.1356,observed,observed
EL53,B,2019,,turnover,17938.48974,observed,observed
EL53,B,2020,,turnover,12619.08005,observed,observed
EL53,B,2021,,turnover,20654.22935,observed,observed
EL53,B,2022,,turnover,33123.66082,observed,observed
EL53,B,2023,,turnover,35326.97186,modeled,pooled-drift (annual)
EL53,B,2024,,turnover,37795.76563,modeled,pooled-drift (annual)
EL53,B,2025,,turnover,40437.08885,modeled,pooled-drift (annual)
EL53,B,2026,,turnover,43262.99857,modeled,pooled-drift (annual)
EL53,B,2027,,turnover,46286.39446,modeled,pooled-drift (annual)
EL53,B,2028,,turnover,49521.07766,modeled,pooled-drift (annual)
EL53,B,2029,,turnover,52981.8138,modeled,pooled-drift (annual)
EL53,B,2030,,turnover,56684.40039,modeled,pooled-drift (annual)
EL53,B,2031,,turnover,60645.73891,modeled,pooled-drift (annual)
EL53,B,2032,,turnover,64883.91204,modeled,pooled-drift (annual)
EL53,B,2033,,turnover,69418.26609,modeled,pooled-drift (annual)
EL53,B,2034,,turnover,74269.49942,modeled,pooled-drift (annual)
EL53,B,2035,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2036,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2037,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2038,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2039,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2040,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2041,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2042,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2043,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2044,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2045,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2046,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2047,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2048,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2049,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2050,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2051,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2052,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2053,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2054,,turnover,78530,modeled,pooled-drift (annual)
EL53,B,2055,,turnover,78530,modeled,pooled-drift (annual)
EL53,C,2011,,employment,9868,observed,observed
EL53,C,2012,,employment,8771,observed,observed
EL53,C,2013,,employment,8955,observed,observed
EL53,C,2014,,employment,9681,observed,observed
EL53,C,2015,,employment,7162,observed,observed
EL53,C,2016,,employment,8022,observed,observed
EL53,C,2017,,employment,7281,observed,observed
EL53,C,2018,,employment,7556,observed,observed
EL53,C,2019,,employment,7670,observed,observed
EL53,C,2020,,employment,6718,observed,observed
EL53,C,2021,,employment,6978,observed,observed
EL53,C,2022,,employment,6781,observed,observed
EL53,C,2023,,employment,6560.005029,modeled,pooled-drift (annual)
EL53,C,2024,,employment,6340.552335,modeled,pooled-drift (annual)
EL53,C,2025,,employment,6128.441021,modeled,pooled-drift (annual)
EL53,C,2026,,employment,5923.425494,modeled,pooled-drift (annual)
EL53,C,2027,,employment,5725.268378,modeled,pooled-drift (annual)
EL53,C,2028,,employment,5533.740237,modeled,pooled-drift (annual)
EL53,C,2029,,employment,5348.619312,modeled,pooled-drift (annual)
EL53,C,2030,,employment,5169.691261,modeled,pooled-drift (annual)
EL53,C,2031,,employment,4996.748913,modeled,pooled-drift (annual)
EL53,C,2032,,employment,4829.592027,modeled,pooled-drift (annual)
EL53,C,2033,,employment,4668.027063,modeled,pooled-drift (annual)
EL53,C,2034,,employment,4511.866952,modeled,pooled-drift (annual)
EL53,C,2035,,employment,4360.930886,modeled,pooled-drift (annual)
EL53,C,2036,,employment,4215.044103,modeled,pooled-drift (annual)
EL53,C,2037,,employment,4074.037689,modeled,pooled-drift (annual)
EL53,C,2038,,employment,3937.748381,modeled,pooled-drift (annual)
EL53,C,2039,,employment,3806.018377,modeled,pooled-drift (annual)
EL53,C,2040,,employment,3678.695154,modeled,pooled-drift (annual)
EL53,C,2041,,employment,3555.631291,modeled,pooled-drift (annual)
EL53,C,2042,,employment,3436.684299,modeled,pooled-drift (annual)
EL53,C,2043,,employment,3321.716457,modeled,pooled-drift (annual)
EL53,C,2044,,employment,3210.594648,modeled,pooled-drift (annual)
EL53,C,2045,,employment,3103.190212,modeled,pooled-drift (annual)
EL53,C,2046,,employment,2999.37879,modeled,pooled-drift (annual)
EL53,C,2047,,employment,2960.4,modeled,pooled-drift (annual)
EL53,C,2048,,employment,2960.4,modeled,pooled-drift (annual)
EL53,C,2049,,employment,2960.4,modeled,pooled-drift (annual)
EL53,C,2050,,employment,2960.4,modeled,pooled-drift (annual)
EL53,C,2051,,employment,2960.4,modeled,pooled-drift (annual)
EL53,C,2052,,employment,2960.4,modeled,pooled-drift (annual)
EL53,C,2053,,employment,2960.4,modeled,pooled-drift (annual)
EL53,C,2054,,employment,2960.4,modeled,pooled-drift (annual)
EL53,C,2055,,employment,2960.4,modeled,pooled-drift (annual)
EL53,C,2011,,no_units,3214,observed,observed
EL53,C,2012,,no_units,2940,observed,observed
EL53,C,2013,,no_units,2720,observed,observed
EL53,C,2014,,no_units,2620,observed,observed
EL53,C,2015,,no_units,2334,observed,observed
EL53,C,2016,,no_units,2192,observed,observed
EL53,C,2017,,no_units,2092,observed,observed
EL53,C,2018,,no_units,1951,observed,observed
EL53,C,2019,,no_units,1955,observed,observed
EL53,C,2020,,no_units,1851,observed,observed
EL53,C,2021,,no_units,1834,observed,observed
EL53,C,2022,,no_units,1830,observed,observed
EL53,C,2023,,no_units,1738.82794,modeled,pooled-drift (annual)
EL53,C,2024,,no_units,1652.053744,modeled,pooled-drift (annual)
EL53,C,2025,,no_units,1569.609913,modeled,pooled-drift (annual)
EL53,C,2026,,no_units,1491.280347,modeled,pooled-drift (annual)
EL53,C,2027,,no_units,1416.859727,modeled,pooled-drift (annual)
EL53,C,2028,,no_units,1346.152981,modeled,pooled-drift (annual)
EL53,C,2029,,no_units,1278.974774,modeled,pooled-drift (annual)
EL53,C,2030,,no_units,1215.149018,modeled,pooled-drift (annual)
EL53,C,2031,,no_units,1154.508412,modeled,pooled-drift (annual)
EL53,C,2032,,no_units,1096.894006,modeled,pooled-drift (annual)
EL53,C,2033,,no_units,1042.15478,modeled,pooled-drift (annual)
EL53,C,2034,,no_units,990.1472514,modeled,pooled-drift (annual)
EL53,C,2035,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2036,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2037,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2038,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2039,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2040,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2041,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2042,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2043,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2044,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2045,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2046,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2047,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2048,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2049,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2050,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2051,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2052,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2053,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2054,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2055,,no_units,964.2,modeled,pooled-drift (annual)
EL53,C,2011,,turnover,651760,observed,observed
EL53,C,2012,,turnover,657197,observed,observed
EL53,C,2013,,turnover,644257,observed,observed
EL53,C,2014,,turnover,600667,observed,observed
EL53,C,2015,,turnover,484556,observed,observed
EL53,C,2016,,turnover,456159.2436,observed,observed
EL53,C,2017,,turnover,490762.5,observed,observed
EL53,C,2018,,turnover,483848.6503,observed,observed
EL53,C,2019,,turnover,490342.1736,observed,observed
EL53,C,2020,,turnover,362717.7984,observed,observed
EL53,C,2021,,turnover,454565.7697,observed,observed
EL53,C,2022,,turnover,517699.3123,observed,observed
EL53,C,2023,,turnover,507480.3709,modeled,pooled-drift (annual)
EL53,C,2024,,turnover,497008.1885,modeled,pooled-drift (annual)
EL53,C,2025,,turnover,486752.1063,modeled,pooled-drift (annual)
EL53,C,2026,,turnover,476707.6649,modeled,pooled-drift (annual)
EL53,C,2027,,turnover,466870.497,modeled,pooled-drift (annual)
EL53,C,2028,,turnover,457236.3253,modeled,pooled-drift (annual)
EL53,C,2029,,turnover,447800.961,modeled,pooled-drift (annual)
EL53,C,2030,,turnover,438560.3014,modeled,pooled-drift (annual)
EL53,C,2031,,turnover,429510.3288,modeled,pooled-drift (annual)
EL53,C,2032,,turnover,420647.1081,modeled,pooled-drift (annual)
EL53,C,2033,,turnover,411966.7857,modeled,pooled-drift (annual)
EL53,C,2034,,turnover,403465.5873,modeled,pooled-drift (annual)
EL53,C,2035,,turnover,395139.8165,modeled,pooled-drift (annual)
EL53,C,2036,,turnover,386985.8534,modeled,pooled-drift (annual)
EL53,C,2037,,turnover,379000.1525,modeled,pooled-drift (annual)
EL53,C,2038,,turnover,371179.2417,modeled,pooled-drift (annual)
EL53,C,2039,,turnover,363519.7204,modeled,pooled-drift (annual)
EL53,C,2040,,turnover,356018.2582,modeled,pooled-drift (annual)
EL53,C,2041,,turnover,348671.5935,modeled,pooled-drift (annual)
EL53,C,2042,,turnover,341476.5319,modeled,pooled-drift (annual)
EL53,C,2043,,turnover,334429.945,modeled,pooled-drift (annual)
EL53,C,2044,,turnover,327528.7689,modeled,pooled-drift (annual)
EL53,C,2045,,turnover,320770.0031,modeled,pooled-drift (annual)
EL53,C,2046,,turnover,314150.7086,modeled,pooled-drift (annual)
EL53,C,2047,,turnover,307668.0076,modeled,pooled-drift (annual)
EL53,C,2048,,turnover,301319.0813,modeled,pooled-drift (annual)
EL53,C,2049,,turnover,295101.1691,modeled,pooled-drift (annual)
EL53,C,2050,,turnover,289011.5675,modeled,pooled-drift (annual)
EL53,C,2051,,turnover,283047.6288,modeled,pooled-drift (annual)
EL53,C,2052,,turnover,277206.7597,modeled,pooled-drift (annual)
EL53,C,2053,,turnover,271486.4207,modeled,pooled-drift (annual)
EL53,C,2054,,turnover,265884.1246,modeled,pooled-drift (annual)
EL53,C,2055,,turnover,260397.4354,modeled,pooled-drift (annual)
EL53,D,2011,,employment,873,observed,observed
EL53,D,2012,,employment,734,observed,observed
EL53,D,2013,,employment,687,observed,observed
EL53,D,2014,,employment,688,observed,observed
EL53,D,2015,,employment,549,observed,observed
EL53,D,2016,,employment,690,observed,observed
EL53,D,2017,,employment,526,observed,observed
EL53,D,2018,,employment,580,observed,observed
EL53,D,2019,,employment,518,observed,observed
EL53,D,2020,,employment,504,observed,observed
EL53,D,2021,,employment,614,observed,observed
EL53,D,2022,,employment,574,observed,observed
EL53,D,2023,,employment,553.5860084,modeled,pooled-drift (annual)
EL53,D,2024,,employment,532.9658023,modeled,pooled-drift (annual)
EL53,D,2025,,employment,513.1136664,modeled,pooled-drift (annual)
EL53,D,2026,,employment,494.0009913,modeled,pooled-drift (annual)
EL53,D,2027,,employment,475.6002331,modeled,pooled-drift (annual)
EL53,D,2028,,employment,457.8848742,modeled,pooled-drift (annual)
EL53,D,2029,,employment,440.8293845,modeled,pooled-drift (annual)
EL53,D,2030,,employment,424.4091849,modeled,pooled-drift (annual)
EL53,D,2031,,employment,408.6006118,modeled,pooled-drift (annual)
EL53,D,2032,,employment,393.3808832,modeled,pooled-drift (annual)
EL53,D,2033,,employment,378.7280655,modeled,pooled-drift (annual)
EL53,D,2034,,employment,364.6210421,modeled,pooled-drift (annual)
EL53,D,2035,,employment,351.0394831,modeled,pooled-drift (annual)
EL53,D,2036,,employment,337.9638157,modeled,pooled-drift (annual)
EL53,D,2037,,employment,325.3751964,modeled,pooled-drift (annual)
EL53,D,2038,,employment,313.2554833,modeled,pooled-drift (annual)
EL53,D,2039,,employment,301.5872104,modeled,pooled-drift (annual)
EL53,D,2040,,employment,290.3535622,modeled,pooled-drift (annual)
EL53,D,2041,,employment,279.5383498,modeled,pooled-drift (annual)
EL53,D,2042,,employment,269.1259869,modeled,pooled-drift (annual)
EL53,D,2043,,employment,261.9,modeled,pooled-drift (annual)
EL53,D,2044,,employment,261.9,modeled,pooled-drift (annual)
EL53,D,2045,,employment,261.9,modeled,pooled-drift (annual)
EL53,D,2046,,employment,261.9,modeled,pooled-drift (annual)
EL53,D,2047,,employment,261.9,modeled,pooled-drift (annual)
EL53,D,2048,,employment,261.9,modeled,pooled-drift (annual)
EL53,D,2049,,employment,261.9,modeled,pooled-drift (annual)
EL53,D,2050,,employment,261.9,modeled,pooled-drift (annual)
EL53,D,2051,,employment,261.9,modeled,pooled-drift (annual)
EL53,D,2052,,employment,261.9,modeled,pooled-drift (annual)
EL53,D,2053,,employment,261.9,modeled,pooled-drift (annual)
EL53,D,2054,,employment,261.9,modeled,pooled-drift (annual)
EL53,D,2055,,employment,261.9,modeled,pooled-drift (annual)
EL53,D,2011,,no_units,342,observed,observed
EL53,D,2012,,no_units,328,observed,observed
EL53,D,2013,,no_units,299,observed,observed
EL53,D,2014,,no_units,284,observed,observed
EL53,D,2015,,no_units,262,observed,observed
EL53,D,2016,,no_units,261,observed,observed
EL53,D,2017,,no_units,275,observed,observed
EL53,D,2018,,no_units,284,observed,observed
EL53,D,2019,,no_units,327,observed,observed
EL53,D,2020,,no_units,491,observed,observed
EL53,D,2021,,no_units,688,observed,observed
EL53,D,2022,,no_units,825,observed,observed
EL53,D,2023,,no_units,891.8568724,modeled,pooled-drift (annual)
EL53,D,2024,,no_units,966.015848,modeled,pooled-drift (annual)
EL53,D,2025,,no_units,1046.341232,modeled,pooled-drift (annual)
EL53,D,2026,,no_units,1133.345769,modeled,pooled-drift (annual)
EL53,D,2027,,no_units,1227.584837,modeled,pooled-drift (annual)
EL53,D,2028,,no_units,1329.659999,modeled,pooled-drift (annual)
EL53,D,2029,,no_units,1440.222833,modeled,pooled-drift (annual)
EL53,D,2030,,no_units,1559.9791,modeled,pooled-drift (annual)
EL53,D,2031,,no_units,1689.693245,modeled,pooled-drift (annual)
EL53,D,2032,,no_units,1830.193279,modeled,pooled-drift (annual)
EL53,D,2033,,no_units,1982.376059,modeled,pooled-drift (annual)
EL53,D,2034,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2035,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2036,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2037,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2038,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2039,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2040,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2041,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2042,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2043,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2044,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2045,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2046,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2047,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2048,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2049,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2050,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2051,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2052,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2053,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2054,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2055,,no_units,2052,modeled,pooled-drift (annual)
EL53,D,2011,,turnover,20089,observed,observed
EL53,D,2012,,turnover,26534,observed,observed
EL53,D,2013,,turnover,28218,observed,observed
EL53,D,2014,,turnover,25031,observed,observed
EL53,D,2015,,turnover,31191,observed,observed
EL53,D,2016,,turnover,28826.59549,observed,observed
EL53,D,2017,,turnover,28050.52,observed,observed
EL53,D,2018,,turnover,27446.98718,observed,observed
EL53,D,2019,,turnover,34082.20072,observed,observed
EL53,D,2020,,turnover,38249.54893,observed,observed
EL53,D,2021,,turnover,50020.29935,observed,observed
